ID,Assignments (100),Midterm (100),Final (100),Assignments (30%),Midterm (35%),Final (35%),Total (100%),Grade
XX28432,20,7,48,,,,,
XX28433,17,3,25,,,,,
XX28434,97,100,5,,,,,
XX28435,23,23,38,,,,,
XX28436,40,27,5,,,,,
XX28437,33,43,15,,,,,
XX28438,87,83,82,,,,,
XX28439,73,60,10,,,,,
XX28440,67,100,95,,,,,
XX28441,20,27,18,,,,,
XX28442,77,80,40,,,,,
XX28443,47,23,10,,,,,
XX28444,10,70,5,,,,,
XX28445,0,80,68,,,,,
XX28446,87,67,12,,,,,
XX28447,7,60,8,,,,,
XX28448,7,10,12,,,,,
XX28449,53,27,42,,,,,
XX28450,73,57,20,,,,,
XX28451,47,3,10,,,,,
XX28452,33,7,10,,,,,
XX28453,73,67,28,,,,,
XX28454,73,53,38,,,,,
XX28455,33,7,42,,,,,
XX28456,87,57,15,,,,,
XX28457,83,63,15,,,,,
XX28458,80,37,70,,,,,
XX28459,67,3,98,,,,,
XX28460,10,13,100,,,,,
XX28461,57,63,72,,,,,
XX28462,37,73,42,,,,,
XX28463,60,23,25,,,,,
XX28464,33,87,5,,,,,
XX28465,33,53,88,,,,,
XX28466,47,100,20,,,,,
XX28467,70,27,22,,,,,
XX28468,67,23,32,,,,,
XX28469,70,17,82,,,,,
XX28470,27,20,85,,,,,
XX28471,67,47,52,,,,,
XX28472,23,27,90,,,,,
XX28473,20,70,100,,,,,
XX28474,63,10,45,,,,,
XX28475,77,7,38,,,,,
XX28476,97,57,42,,,,,
XX28477,63,3,22,,,,,
XX28478,43,73,80,,,,,
XX28479,7,0,10,,,,,
XX28480,90,13,62,,,,,
XX28481,20,87,0,,,,,
XX28482,53,13,60,,,,,
XX28483,53,50,75,,,,,
XX28484,60,60,48,,,,,
XX28485,60,13,22,,,,,
XX28486,0,60,55,,,,,
XX28487,57,0,78,,,,,
XX28488,37,100,68,,,,,
XX28489,93,37,30,,,,,
XX28490,97,43,18,,,,,
XX28491,83,97,70,,,,,
XX28492,47,50,82,,,,,
XX28493,60,57,18,,,,,
XX28494,67,87,45,,,,,
XX28495,57,13,32,,,,,
XX28496,53,3,0,,,,,
XX28497,40,7,60,,,,,
XX28498,87,20,90,,,,,
XX28499,20,20,82,,,,,
XX28500,87,77,62,,,,,
XX28501,40,73,60,,,,,
XX28502,57,83,98,,,,,
XX28503,100,97,55,,,,,
XX28504,83,60,38,,,,,
XX28505,13,77,40,,,,,
XX28506,3,90,30,,,,,
XX28507,87,70,82,,,,,
XX28508,0,97,100,,,,,
XX28509,60,23,48,,,,,
XX28510,97,63,95,,,,,
XX28511,73,43,45,,,,,
XX28512,57,10,70,,,,,
XX28513,63,73,57,,,,,
XX28514,90,70,60,,,,,
XX28515,90,7,85,,,,,
XX28516,100,23,62,,,,,
XX28517,43,83,35,,,,,
XX28518,70,27,42,,,,,
XX28519,0,60,95,,,,,
XX28520,30,67,95,,,,,
XX28521,50,23,55,,,,,
XX28522,17,87,28,,,,,
XX28523,47,33,100,,,,,
XX28524,0,83,30,,,,,
XX28525,33,90,70,,,,,
XX28526,80,77,28,,,,,
XX28527,7,37,5,,,,,
XX28528,93,37,40,,,,,
XX28529,63,47,25,,,,,
XX28530,70,80,88,,,,,
XX28531,80,43,25,,,,,
XX28532,60,60,55,,,,,
XX28533,40,100,8,,,,,
XX28534,47,73,12,,,,,
XX28535,100,33,30,,,,,
XX28536,83,50,2,,,,,
XX28537,43,93,68,,,,,
XX28538,80,57,70,,,,,
XX28539,3,40,90,,,,,
XX28540,27,83,65,,,,,
XX28541,73,23,65,,,,,
XX28542,0,63,65,,,,,
XX28543,90,80,85,,,,,
XX28544,80,63,70,,,,,
XX28545,13,10,98,,,,,
XX28546,0,33,90,,,,,
XX28547,67,90,98,,,,,
XX28548,7,27,35,,,,,
XX28549,27,67,18,,,,,
XX28550,57,33,18,,,,,
XX28551,63,97,88,,,,,
XX28552,73,60,8,,,,,
XX28553,10,80,62,,,,,
XX28554,3,90,57,,,,,
XX28555,37,10,52,,,,,
XX28556,73,37,42,,,,,
XX28557,100,97,92,,,,,
XX28558,23,47,57,,,,,
XX28559,77,80,10,,,,,
XX28560,10,30,15,,,,,
XX28561,70,67,52,,,,,
XX28562,67,80,35,,,,,
XX28563,67,50,70,,,,,
XX28564,17,47,62,,,,,
XX28565,33,93,60,,,,,
XX28566,37,27,15,,,,,
XX28567,10,20,5,,,,,
XX28568,23,43,10,,,,,
XX28569,87,93,95,,,,,
XX28570,67,47,12,,,,,
XX28571,37,13,28,,,,,
XX28572,43,100,25,,,,,
XX28573,100,17,85,,,,,
XX28574,73,57,92,,,,,
XX28575,60,53,65,,,,,
XX28576,90,83,20,,,,,
XX28577,7,73,20,,,,,
XX28578,70,0,15,,,,,
XX28579,40,47,70,,,,,
XX28580,100,30,40,,,,,
XX28581,17,7,68,,,,,
XX28582,27,83,78,,,,,
XX28583,37,77,32,,,,,
XX28584,3,80,38,,,,,
XX28585,87,100,57,,,,,
XX28586,33,93,57,,,,,
XX28587,50,80,35,,,,,
XX28588,63,87,100,,,,,
XX28589,57,37,92,,,,,
XX28590,47,17,45,,,,,
XX28591,23,23,95,,,,,
XX28592,73,10,0,,,,,
XX28593,43,100,38,,,,,
XX28594,0,73,78,,,,,
XX28595,93,3,80,,,,,
XX28596,40,73,85,,,,,
XX28597,47,73,42,,,,,
XX28598,27,83,5,,,,,
XX28599,3,87,15,,,,,
XX28600,90,80,18,,,,,
XX28601,20,93,28,,,,,
XX28602,73,63,72,,,,,
XX28603,3,0,98,,,,,
XX28604,100,7,57,,,,,
XX28605,97,33,38,,,,,
XX28606,100,93,38,,,,,
XX28607,53,23,65,,,,,
XX28608,57,97,25,,,,,
XX28609,83,10,92,,,,,
XX28610,80,60,52,,,,,
XX28611,37,27,82,,,,,
XX28612,0,27,28,,,,,
XX28613,20,20,55,,,,,
XX28614,43,83,12,,,,,
XX28615,7,10,68,,,,,
XX28616,40,73,12,,,,,
XX28617,57,33,50,,,,,
XX28618,57,10,80,,,,,
XX28619,63,70,2,,,,,
XX28620,20,100,85,,,,,
XX28621,27,30,57,,,,,
XX28622,97,90,8,,,,,
XX28623,43,23,75,,,,,
XX28624,77,33,85,,,,,
XX28625,63,70,65,,,,,
XX28626,33,7,10,,,,,
XX28627,90,100,32,,,,,
XX28628,40,30,30,,,,,
XX28629,0,40,60,,,,,
XX28630,13,60,95,,,,,
XX28631,63,10,70,,,,,
XX28632,73,83,72,,,,,
XX28633,73,50,78,,,,,
XX28634,27,77,38,,,,,
XX28635,10,57,2,,,,,
XX28636,63,37,92,,,,,
XX28637,80,43,85,,,,,
XX28638,7,100,45,,,,,
XX28639,3,100,55,,,,,
XX28640,30,100,40,,,,,
XX28641,83,60,32,,,,,
XX28642,57,100,95,,,,,
XX28643,50,83,62,,,,,
XX28644,30,33,12,,,,,
XX28645,43,90,10,,,,,
XX28646,3,90,22,,,,,
XX28647,33,57,52,,,,,
XX28648,60,0,90,,,,,
XX28649,100,83,80,,,,,
XX28650,83,30,40,,,,,
XX28651,13,100,100,,,,,
XX28652,57,80,88,,,,,
XX28653,97,100,98,,,,,
XX28654,47,100,8,,,,,
XX28655,93,83,78,,,,,
XX28656,57,20,78,,,,,
XX28657,97,0,55,,,,,
XX28658,77,27,78,,,,,
XX28659,90,57,18,,,,,
XX28660,67,3,45,,,,,
XX28661,40,40,80,,,,,
XX28662,27,67,65,,,,,
XX28663,47,50,78,,,,,
XX28664,30,30,25,,,,,
XX28665,63,27,98,,,,,
XX28666,20,33,32,,,,,
XX28667,60,53,15,,,,,
XX28668,17,40,92,,,,,
XX28669,23,33,100,,,,,
XX28670,7,47,38,,,,,
XX28671,80,13,70,,,,,
XX28672,47,80,2,,,,,
XX28673,50,93,12,,,,,
XX28674,70,13,40,,,,,
XX28675,73,27,32,,,,,
XX28676,80,77,98,,,,,
XX28677,83,57,0,,,,,
XX28678,0,53,85,,,,,
XX28679,50,87,32,,,,,
XX28680,40,83,18,,,,,
XX28681,77,50,85,,,,,
XX28682,43,27,5,,,,,
XX28683,73,77,12,,,,,
XX28684,97,13,88,,,,,
XX28685,93,73,5,,,,,
XX28686,57,33,62,,,,,
XX28687,83,53,8,,,,,
XX28688,87,50,68,,,,,
XX28689,87,67,95,,,,,
XX28690,60,37,28,,,,,
XX28691,50,67,22,,,,,
XX28692,67,80,88,,,,,
XX28693,93,40,38,,,,,
XX28694,27,87,57,,,,,
XX28695,80,37,0,,,,,
XX28696,73,20,57,,,,,
XX28697,80,30,92,,,,,
XX28698,63,67,42,,,,,
XX28699,57,17,80,,,,,
XX28700,13,47,98,,,,,
XX28701,67,70,62,,,,,
XX28702,57,60,48,,,,,
XX28703,3,20,95,,,,,
XX28704,73,83,8,,,,,
XX28705,47,83,100,,,,,
XX28706,23,0,68,,,,,
XX28707,97,30,62,,,,,
XX28708,100,3,40,,,,,
XX28709,60,17,2,,,,,
XX28710,67,57,98,,,,,
XX28711,30,80,65,,,,,
XX28712,70,17,20,,,,,
XX28713,3,70,78,,,,,
XX28714,77,93,55,,,,,
XX28715,0,10,40,,,,,
XX28716,13,27,48,,,,,
XX28717,7,97,72,,,,,
XX28718,63,23,75,,,,,
XX28719,50,77,8,,,,,
XX28720,73,53,28,,,,,
XX28721,97,37,78,,,,,
XX28722,20,43,82,,,,,
XX28723,60,47,72,,,,,
XX28724,20,77,20,,,,,
XX28725,23,17,30,,,,,
XX28726,63,87,78,,,,,
XX28727,27,93,42,,,,,
XX28728,93,60,70,,,,,
XX28729,53,10,82,,,,,
XX28730,13,83,48,,,,,
XX28731,57,53,65,,,,,
XX28732,87,70,42,,,,,
XX28733,17,60,45,,,,,
XX28734,73,50,0,,,,,
XX28735,40,13,70,,,,,
XX28736,0,27,32,,,,,
XX28737,23,20,60,,,,,
XX28738,77,0,5,,,,,
XX28739,97,40,50,,,,,
XX28740,80,70,48,,,,,
XX28741,3,50,18,,,,,
XX28742,87,37,45,,,,,
XX28743,47,67,32,,,,,
XX28744,83,33,45,,,,,
XX28745,60,80,30,,,,,
XX28746,100,100,88,,,,,
XX28747,63,7,15,,,,,
XX28748,67,33,10,,,,,
XX28749,40,13,98,,,,,
XX28750,7,87,35,,,,,
XX28751,57,63,65,,,,,
XX28752,30,33,10,,,,,
XX28753,90,57,32,,,,,
XX28754,40,77,57,,,,,
XX28755,87,10,5,,,,,
XX28756,77,100,25,,,,,
XX28757,87,100,10,,,,,
XX28758,83,100,38,,,,,
XX28759,23,87,52,,,,,
XX28760,0,3,8,,,,,
XX28761,3,13,30,,,,,
XX28762,3,47,65,,,,,
XX28763,13,73,25,,,,,
XX28764,47,47,15,,,,,
XX28765,77,27,90,,,,,
XX28766,33,40,45,,,,,
XX28767,23,63,0,,,,,
XX28768,30,87,30,,,,,
XX28769,13,47,8,,,,,
XX28770,77,73,35,,,,,
XX28771,90,70,12,,,,,
XX28772,3,93,92,,,,,
XX28773,70,70,55,,,,,
XX28774,57,67,5,,,,,
XX28775,7,63,20,,,,,
XX28776,10,27,60,,,,,
XX28777,80,30,62,,,,,
XX28778,53,10,35,,,,,
XX28779,3,27,30,,,,,
XX28780,20,77,30,,,,,
XX28781,83,83,70,,,,,
XX28782,53,17,18,,,,,
XX28783,10,67,100,,,,,
XX28784,80,30,60,,,,,
XX28785,83,50,42,,,,,
XX28786,37,27,95,,,,,
XX28787,67,27,32,,,,,
XX28788,0,83,15,,,,,
XX28789,57,67,48,,,,,
XX28790,10,7,2,,,,,
XX28791,87,47,75,,,,,
XX28792,97,97,68,,,,,
XX28793,33,57,65,,,,,
XX28794,77,93,35,,,,,
XX28795,40,37,10,,,,,
XX28796,30,13,8,,,,,
XX28797,67,13,40,,,,,
XX28798,33,60,32,,,,,
XX28799,90,33,68,,,,,
XX28800,23,40,98,,,,,
XX28801,30,63,57,,,,,
XX28802,63,93,25,,,,,
XX28803,57,47,75,,,,,
XX28804,80,60,75,,,,,
XX28805,17,33,50,,,,,
XX28806,77,67,22,,,,,
XX28807,43,27,22,,,,,
XX28808,90,87,35,,,,,
XX28809,90,63,20,,,,,
XX28810,93,73,2,,,,,
XX28811,67,73,82,,,,,
XX28812,97,80,38,,,,,
XX28813,27,73,57,,,,,
XX28814,100,60,95,,,,,
XX28815,40,70,18,,,,,
XX28816,0,20,88,,,,,
XX28817,73,37,65,,,,,
XX28818,37,17,30,,,,,
XX28819,13,50,35,,,,,
XX28820,23,50,0,,,,,
XX28821,43,40,75,,,,,
XX28822,13,80,80,,,,,
XX28823,43,17,75,,,,,
XX28824,20,87,62,,,,,
XX28825,77,43,8,,,,,
XX28826,3,47,68,,,,,
XX28827,40,80,57,,,,,
XX28828,90,33,52,,,,,
XX28829,30,80,38,,,,,
XX28830,63,90,88,,,,,
XX28831,67,33,8,,,,,
XX28832,40,0,45,,,,,
XX28833,57,27,50,,,,,
XX28834,13,57,72,,,,,
XX28835,3,7,82,,,,,
XX28836,97,13,48,,,,,
XX28837,50,20,2,,,,,
XX28838,47,87,25,,,,,
XX28839,10,77,15,,,,,
XX28840,33,63,68,,,,,
XX28841,70,87,0,,,,,
XX28842,93,60,70,,,,,
XX28843,67,53,50,,,,,
XX28844,7,23,65,,,,,
XX28845,93,30,22,,,,,
XX28846,53,33,8,,,,,
XX28847,10,3,42,,,,,
XX28848,7,67,100,,,,,
XX28849,93,77,28,,,,,
XX28850,93,90,72,,,,,
XX28851,50,3,100,,,,,
XX28852,7,97,70,,,,,
XX28853,20,33,80,,,,,
XX28854,90,83,22,,,,,
XX28855,30,97,18,,,,,
XX28856,90,90,25,,,,,
XX28857,13,87,35,,,,,
XX28858,87,0,8,,,,,
XX28859,57,73,72,,,,,
XX28860,10,63,38,,,,,
XX28861,17,30,35,,,,,
XX28862,93,50,85,,,,,
XX28863,60,73,57,,,,,
XX28864,80,23,68,,,,,
XX28865,50,43,5,,,,,
XX28866,97,0,40,,,,,
XX28867,67,47,30,,,,,
XX28868,83,23,25,,,,,
XX28869,20,0,30,,,,,
XX28870,43,40,8,,,,,
XX28871,20,77,45,,,,,
XX28872,80,27,20,,,,,
XX28873,17,53,85,,,,,
XX28874,17,60,10,,,,,
XX28875,57,0,92,,,,,
XX28876,43,10,82,,,,,
XX28877,17,3,15,,,,,
XX28878,93,7,57,,,,,
XX28879,43,10,55,,,,,
XX28880,27,53,45,,,,,
XX28881,70,53,20,,,,,
XX28882,97,87,48,,,,,
XX28883,83,40,65,,,,,
XX28884,63,60,60,,,,,
XX28885,73,3,78,,,,,
XX28886,80,53,82,,,,,
XX28887,73,43,68,,,,,
XX28888,0,47,90,,,,,
XX28889,60,67,32,,,,,
XX28890,97,13,95,,,,,
XX28891,53,40,50,,,,,
XX28892,20,40,30,,,,,
XX28893,100,97,50,,,,,
XX28894,37,67,85,,,,,
XX28895,80,17,100,,,,,
XX28896,3,53,22,,,,,
XX28897,7,13,15,,,,,
XX28898,20,27,78,,,,,
XX28899,27,67,42,,,,,
XX28900,53,13,0,,,,,
XX28901,90,13,95,,,,,
XX28902,70,90,8,,,,,
XX28903,63,3,62,,,,,
XX28904,50,87,55,,,,,
XX28905,47,27,25,,,,,
XX28906,7,17,2,,,,,
XX28907,77,33,90,,,,,
XX28908,43,10,72,,,,,
XX28909,33,70,55,,,,,
XX28910,100,13,45,,,,,
XX28911,83,30,80,,,,,
XX28912,33,83,12,,,,,
XX28913,37,17,35,,,,,
XX28914,47,40,72,,,,,
XX28915,83,87,88,,,,,
XX28916,53,93,8,,,,,
XX28917,40,43,78,,,,,
XX28918,33,70,75,,,,,
XX28919,17,80,35,,,,,
XX28920,53,3,98,,,,,
XX28921,53,0,90,,,,,
XX28922,70,67,42,,,,,
XX28923,77,67,8,,,,,
XX28924,67,77,0,,,,,
XX28925,7,80,62,,,,,
XX28926,37,23,35,,,,,
XX28927,20,93,68,,,,,
XX28928,17,43,78,,,,,
XX28929,67,37,42,,,,,
XX28930,80,37,2,,,,,
XX28931,37,40,65,,,,,
XX28932,67,67,18,,,,,
XX28933,70,27,8,,,,,
XX28934,23,40,42,,,,,
XX28935,27,40,2,,,,,
XX28936,7,30,70,,,,,
XX28937,27,67,32,,,,,
XX28938,20,23,18,,,,,
XX28939,67,63,48,,,,,
XX28940,10,93,32,,,,,
XX28941,80,80,25,,,,,
XX28942,3,7,75,,,,,
XX28943,33,17,65,,,,,
XX28944,47,93,20,,,,,
XX28945,90,17,78,,,,,
XX28946,40,13,80,,,,,
XX28947,20,13,75,,,,,
XX28948,100,3,28,,,,,
XX28949,83,40,60,,,,,
XX28950,43,30,72,,,,,
XX28951,10,47,80,,,,,
XX28952,10,40,18,,,,,
XX28953,43,53,5,,,,,
XX28954,47,3,45,,,,,
XX28955,67,0,65,,,,,
XX28956,60,20,60,,,,,
XX28957,60,47,92,,,,,
XX28958,23,10,100,,,,,
XX28959,37,43,78,,,,,
XX28960,30,13,82,,,,,
XX28961,0,37,48,,,,,
XX28962,60,63,85,,,,,
XX28963,50,93,70,,,,,
XX28964,43,43,48,,,,,
XX28965,17,77,22,,,,,
XX28966,100,67,45,,,,,
XX28967,47,23,10,,,,,
XX28968,10,53,12,,,,,
XX28969,70,0,48,,,,,
XX28970,70,43,28,,,,,
XX28971,20,47,10,,,,,
XX28972,27,63,30,,,,,
XX28973,53,63,78,,,,,
XX28974,27,63,32,,,,,
XX28975,20,20,38,,,,,
XX28976,20,53,98,,,,,
XX28977,7,27,100,,,,,
XX28978,13,0,100,,,,,
XX28979,73,57,42,,,,,
XX28980,67,7,32,,,,,
XX28981,90,10,40,,,,,
XX28982,30,27,92,,,,,
XX28983,67,63,8,,,,,
XX28984,83,17,72,,,,,
XX28985,63,83,42,,,,,
XX28986,83,70,30,,,,,
XX28987,77,33,38,,,,,
XX28988,0,43,98,,,,,
XX28989,47,57,45,,,,,
XX28990,60,90,25,,,,,
XX28991,80,60,65,,,,,
XX28992,93,90,62,,,,,
XX28993,33,63,32,,,,,
XX28994,17,77,22,,,,,
XX28995,80,97,22,,,,,
XX28996,90,57,2,,,,,
XX28997,13,87,40,,,,,
XX28998,33,27,12,,,,,
XX28999,83,17,70,,,,,
XX29001,87,77,12,,,,,
XX29002,0,17,78,,,,,
XX29003,93,60,12,,,,,
XX29004,93,80,15,,,,,
XX29005,17,100,30,,,,,
XX29006,47,87,50,,,,,
XX29007,97,30,50,,,,,
XX29008,60,17,42,,,,,
XX29009,93,47,10,,,,,
XX29010,67,93,70,,,,,
XX29011,93,53,38,,,,,
XX29012,3,83,57,,,,,
XX29013,3,50,80,,,,,
XX29014,40,73,78,,,,,
XX29015,37,67,22,,,,,
XX29016,87,57,8,,,,,
XX29017,20,43,78,,,,,
XX29018,20,0,52,,,,,
XX29019,77,97,88,,,,,
XX29020,57,77,22,,,,,
XX29021,27,47,10,,,,,
XX29022,63,63,38,,,,,
XX29023,37,20,52,,,,,
XX29024,57,20,2,,,,,
XX29025,47,47,32,,,,,
XX29026,30,97,20,,,,,
XX29027,30,57,72,,,,,
XX29028,97,100,95,,,,,
XX29029,57,57,22,,,,,
XX29030,80,30,75,,,,,
XX29031,63,57,40,,,,,
XX29032,7,87,65,,,,,
XX29033,20,20,28,,,,,
XX29034,87,13,48,,,,,
XX29035,43,97,60,,,,,
XX29036,93,17,50,,,,,
XX29037,57,17,62,,,,,
XX29038,40,73,22,,,,,
XX29039,3,43,45,,,,,
XX29040,97,63,68,,,,,
XX29041,70,97,12,,,,,
XX29042,30,7,15,,,,,
XX29043,70,60,0,,,,,
XX29044,73,77,50,,,,,
XX29045,53,10,10,,,,,
XX29046,40,23,38,,,,,
XX29047,100,97,65,,,,,
XX29048,80,0,98,,,,,
XX29049,93,63,75,,,,,
XX29050,63,87,5,,,,,
XX29051,10,37,5,,,,,
XX29052,33,17,72,,,,,
XX29053,3,7,80,,,,,
XX29054,73,77,48,,,,,
XX29055,63,47,15,,,,,
XX29056,40,60,25,,,,,
XX29057,30,0,62,,,,,
XX29058,100,10,72,,,,,
XX29059,10,17,0,,,,,
XX29060,93,53,57,,,,,
XX29061,70,97,72,,,,,
XX29062,70,67,8,,,,,
XX29063,27,33,88,,,,,
XX29064,63,30,62,,,,,
XX29065,43,83,42,,,,,
XX29066,33,27,48,,,,,
XX29067,50,67,25,,,,,
XX29068,90,17,95,,,,,
XX29069,57,53,25,,,,,
XX29070,43,73,48,,,,,
XX29071,100,47,5,,,,,
XX29072,60,53,40,,,,,
XX29073,53,3,75,,,,,
XX29074,43,50,50,,,,,
XX29075,47,20,57,,,,,
XX29076,43,10,22,,,,,
XX29077,63,20,38,,,,,
XX29078,3,27,88,,,,,
XX29079,70,0,68,,,,,
XX29080,53,57,18,,,,,
XX29081,63,17,80,,,,,
XX29082,37,83,65,,,,,
XX29083,67,97,62,,,,,
XX29084,27,70,90,,,,,
XX29085,97,73,38,,,,,
XX29086,43,43,15,,,,,
XX29087,33,47,18,,,,,
XX29088,73,70,85,,,,,
XX29089,53,73,55,,,,,
XX29090,63,87,50,,,,,
XX29091,13,7,60,,,,,
XX29092,60,67,70,,,,,
XX29093,17,93,95,,,,,
XX29094,93,17,82,,,,,
XX29095,23,77,65,,,,,
XX29096,57,87,35,,,,,
XX29097,73,43,42,,,,,
XX29098,83,3,28,,,,,
XX29099,33,70,55,,,,,
XX29100,77,23,22,,,,,
XX29101,43,57,0,,,,,
XX29102,47,83,62,,,,,
XX29103,83,40,80,,,,,
XX29104,13,57,28,,,,,
XX29105,13,20,90,,,,,
XX29106,63,20,68,,,,,
XX29107,47,77,57,,,,,
XX29108,40,60,8,,,,,
XX29109,87,43,80,,,,,
XX29110,13,87,62,,,,,
XX29111,37,53,12,,,,,
XX29112,7,33,8,,,,,
XX29113,17,77,22,,,,,
XX29114,63,77,90,,,,,
XX29115,67,33,98,,,,,
XX29116,93,27,32,,,,,
XX29117,20,57,57,,,,,
XX29118,43,63,78,,,,,
XX29119,60,97,8,,,,,
XX29120,17,50,5,,,,,
XX29121,0,93,92,,,,,
XX29122,77,37,20,,,,,
XX29123,40,57,22,,,,,
XX29124,43,70,70,,,,,
XX29125,67,100,28,,,,,
XX29126,37,10,0,,,,,
XX29127,97,80,75,,,,,
XX29128,47,87,98,,,,,
XX29129,83,87,95,,,,,
XX29130,40,23,0,,,,,
XX29131,33,50,65,,,,,
XX29132,63,23,90,,,,,
XX29133,47,80,50,,,,,
XX29134,20,83,50,,,,,
XX29135,80,60,20,,,,,
XX29136,63,60,80,,,,,
XX29137,57,53,88,,,,,
XX29138,70,73,38,,,,,
XX29139,67,47,100,,,,,
XX29140,40,93,70,,,,,
XX29141,10,40,10,,,,,
XX29142,53,77,85,,,,,
XX29143,97,47,95,,,,,
XX29144,73,93,22,,,,,
XX29145,87,37,88,,,,,
XX29146,23,100,10,,,,,
XX29147,47,23,20,,,,,
XX29148,33,60,42,,,,,
XX29149,27,87,57,,,,,
XX29150,90,40,90,,,,,
XX29151,13,37,92,,,,,
XX29152,43,53,85,,,,,
XX29153,67,90,95,,,,,
XX29154,87,60,52,,,,,
XX29155,33,13,5,,,,,
XX29156,3,23,70,,,,,
XX29157,37,27,60,,,,,
XX29158,100,93,20,,,,,
XX29159,37,100,72,,,,,
XX29160,77,97,80,,,,,
XX29161,30,47,40,,,,,
XX29162,50,27,18,,,,,
XX29163,97,93,88,,,,,
XX29164,20,27,90,,,,,
XX29165,23,50,65,,,,,
XX29166,93,90,8,,,,,
XX29167,57,83,82,,,,,
XX29168,13,7,5,,,,,
XX29169,27,67,60,,,,,
XX29170,73,70,12,,,,,
XX29171,0,47,78,,,,,
XX29172,50,87,35,,,,,
XX29173,0,90,72,,,,,
XX29174,7,80,35,,,,,
XX29175,23,57,85,,,,,
XX29176,43,83,12,,,,,
XX29177,93,97,50,,,,,
XX29178,10,100,62,,,,,
XX29179,90,23,85,,,,,
XX29180,73,40,62,,,,,
XX29181,17,37,22,,,,,
XX29182,37,83,12,,,,,
XX29183,100,23,22,,,,,
XX29184,90,13,50,,,,,
XX29185,60,3,8,,,,,
XX29186,17,90,50,,,,,
XX29187,93,83,28,,,,,
XX29188,57,7,25,,,,,
XX29189,7,50,68,,,,,
XX29190,70,0,40,,,,,
XX29191,63,37,32,,,,,
XX29192,57,40,90,,,,,
XX29193,70,23,25,,,,,
XX29194,53,63,50,,,,,
XX29195,60,30,35,,,,,
XX29196,33,3,78,,,,,
XX29197,17,27,60,,,,,
XX29198,97,77,48,,,,,
XX29199,83,0,40,,,,,
XX29200,3,77,18,,,,,
XX29201,53,43,65,,,,,
XX29202,43,50,18,,,,,
XX29203,67,50,38,,,,,
XX29204,27,97,57,,,,,
XX29205,3,70,70,,,,,
XX29206,17,50,75,,,,,
XX29207,3,93,32,,,,,
XX29208,33,50,90,,,,,
XX29209,63,37,98,,,,,
XX29210,93,13,80,,,,,
XX29211,57,20,8,,,,,
XX29212,23,33,68,,,,,
XX29213,27,0,5,,,,,
XX29214,97,17,48,,,,,
XX29215,70,77,82,,,,,
XX29216,47,0,30,,,,,
XX29217,27,37,0,,,,,
XX29218,57,10,88,,,,,
XX29219,90,100,70,,,,,
XX29220,17,57,28,,,,,
XX29221,20,17,8,,,,,
XX29222,3,100,22,,,,,
XX29223,63,17,70,,,,,
XX29224,27,40,22,,,,,
XX29225,60,33,0,,,,,
XX29226,37,57,88,,,,,
XX29227,13,70,70,,,,,
XX29228,73,40,42,,,,,
XX29229,3,57,100,,,,,
XX29230,70,90,92,,,,,
XX29231,67,80,40,,,,,
XX29232,50,20,65,,,,,
XX29233,80,47,57,,,,,
XX29234,27,50,0,,,,,
XX29235,27,63,12,,,,,
XX29236,73,77,2,,,,,
XX29237,60,23,98,,,,,
XX29238,30,77,65,,,,,
XX29239,87,93,10,,,,,
XX29240,83,97,22,,,,,
XX29241,83,83,90,,,,,
XX29242,37,60,65,,,,,
XX29243,27,20,20,,,,,
XX29244,57,27,82,,,,,
XX29245,20,23,12,,,,,
XX29246,30,50,42,,,,,
XX29247,43,60,2,,,,,
XX29248,80,10,2,,,,,
XX29249,3,87,55,,,,,
XX29250,7,60,12,,,,,
XX29251,93,23,88,,,,,
XX29252,57,57,32,,,,,
XX29253,43,70,92,,,,,
XX29254,67,40,32,,,,,
XX29255,0,17,0,,,,,
XX29256,0,57,28,,,,,
XX29257,80,40,40,,,,,
XX29258,17,20,92,,,,,
XX29259,63,83,30,,,,,
XX29260,63,70,92,,,,,
XX29261,80,3,92,,,,,
XX29262,70,53,8,,,,,
XX29263,3,0,15,,,,,
XX29264,73,10,22,,,,,
XX29265,50,33,82,,,,,
XX29266,30,90,25,,,,,
XX29267,77,60,8,,,,,
XX29268,67,47,50,,,,,
XX29269,97,47,52,,,,,
XX29270,70,27,57,,,,,
XX29271,3,40,92,,,,,
XX29272,87,60,18,,,,,
XX29273,100,3,10,,,,,
XX29274,37,83,55,,,,,
XX29275,53,77,25,,,,,
XX29276,93,93,62,,,,,
XX29277,100,80,2,,,,,
XX29278,67,57,10,,,,,
XX29279,90,33,25,,,,,
XX29280,13,37,62,,,,,
XX29281,70,0,35,,,,,
XX29282,27,13,98,,,,,
XX29283,97,23,52,,,,,
XX29284,73,7,52,,,,,
XX29285,60,10,57,,,,,
XX29286,3,53,25,,,,,
XX29287,53,63,38,,,,,
XX29288,73,93,98,,,,,
XX29289,13,40,10,,,,,
XX29290,13,17,0,,,,,
XX29291,77,43,62,,,,,
XX29292,93,10,80,,,,,
XX29293,53,83,90,,,,,
XX29294,83,60,90,,,,,
XX29295,83,17,18,,,,,
XX29296,50,47,88,,,,,
XX29297,17,57,12,,,,,
XX29298,0,100,52,,,,,
XX29299,13,40,50,,,,,
XX29300,47,7,80,,,,,
XX29301,100,0,38,,,,,
XX29302,40,43,25,,,,,
XX29303,13,33,8,,,,,
